ID,HostETG,Dist,f_Dist,Distl,r_Distl,RAdeg,DEdeg,gmag,g-i,g-r,n,n_n,Re,b/a,PA,mu0g,<mueg>,Morph,field1,field2,field3,host_ra,host_dec,host_Vhel,host_D,host_Mk,host_Ab,host_logRe,iso_clean,main_field,r_fov_arcsec
MATLAS-1667,NGC5379,30.0,1,0.0, ,208.8193,59.7469,18.62,0.8,0.51,0.98, ,9.94,0.84,32.66,24.07,24.85,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1668,NGC5355,37.1,2,0.0, ,208.8242,40.1445,20.01,0.76,0.54,0.8, ,5.26,0.52,-69.05,24.08,24.86,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1669,NGC5355,37.1,2,0.0, ,208.8267,40.5898,20.93,0.66,0.42,0.9, ,5.52,0.78,0.54,25.1,25.88,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1670,NGC5355,37.1,2,0.0, ,208.8591,40.2743,20.36,0.79,0.51,0.66, ,5.72,0.66,30.36,24.6,25.39,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1671,NGC5355,37.1,2,0.0, ,208.9059,40.2497,21.47,0.66,0.5,0.7, ,3.49,0.64,-88.02,24.64,25.43,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1672,NGC5355,37.1,2,0.0, ,208.9065,40.6107,21.69,0.73,0.5,0.73, ,2.55,0.89,-69.26,24.18,24.96,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1673,NGC5355,37.1,2,0.0, ,208.9275,39.8597,20.38,0.8,0.56,0.9, ,3.23,0.66,-26.17,23.39,24.17,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1674,NGC5379,30.0,1,42.79,c,208.928,59.4668,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1675,NGC5355,37.1,2,0.0, ,208.9528,40.5707,18.29,0.75,0.59,1.09, ,6.52,0.89,64.39,22.82,23.6,dEN ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1676,NGC5355,37.1,2,0.0, ,208.998,40.5364,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5355,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1677,NGC5355,37.1,2,10.0,d,209.04,40.3016,17.03,0.0,0.0,0.97,*,22.08,0.88,25.79,24.21,24.99,dE  ,,,,208.43985,40.338795,2344.0,37.1,-22.4,0.05,1.06,0.0,NGC5355,1870.7438080520442
MATLAS-1678,NGC5379,30.0,1,0.0, ,209.1515,59.5647,19.27,0.8,0.48,0.83, ,5.96,0.68,-69.52,23.61,24.39,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1679,NGC5379,30.0,1,0.0, ,209.157,59.3886,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1680,NGC5379,30.0,1,23.57,a,209.17,59.1508,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1681,NGC5379,30.0,1,25.99,a,209.278,59.4229,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1682,NGC5379,30.0,1,0.0, ,209.6448,60.1982,20.67,0.59,0.22,0.81, ,2.79,0.89,21.91,23.35,24.14,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1683,NGC5422,30.8,1,0.0, ,209.7205,55.2814,22.29,0.0,-0.05,0.79, ,3.26,0.75,59.12,25.31,26.1,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1684,NGC5379,30.0,1,0.0, ,209.7374,59.9644,19.91,0.82,0.0,0.72, ,3.26,0.8,-85.09,22.94,23.72,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1685,UGC08876,33.9,1,0.0, ,209.7549,46.1162,20.77,0.0,0.59,1.21, ,6.24,0.82,2.64,25.21,25.99,dEN ,UGC08876,,,209.241943,45.973179,2085.0,33.9,-22.37,0.04,0.93,1.0,UGC08876,1874.3288798527706
MATLAS-1686,NGC5422,30.8,1,0.0, ,209.8044,55.594,21.37,0.0,0.58,0.85, ,2.88,0.96,62.87,24.13,24.91,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1687,NGC5379,30.0,1,0.0, ,209.8714,59.5691,19.64,0.92,0.6,0.63, ,4.4,0.8,-6.54,23.32,24.1,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1688,NGC5379,30.0,1,0.0, ,209.9674,59.1399,20.02,0.48,0.29,1.42, ,6.38,0.61,-16.55,24.5,25.29,dE  ,NGC5379,,,208.893112,59.742825,1774.0,30.0,-22.08,0.08,1.32,0.0,NGC5379,1738.3818276903216
MATLAS-1689,NGC5422,30.8,1,0.0, ,210.143,55.2553,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1690,NGC5422,30.8,1,26.32,a,210.242,55.5681,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dIN ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1691,NGC5422,30.8,1,0.0, ,210.4179,55.0157,21.87,0.0,0.33,0.78, ,5.63,0.63,56.94,26.08,26.86,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1692,NGC5422,30.8,1,0.0, ,210.5835,55.6552,19.91,0.0,0.84,0.91, ,7.61,0.71,64.58,25.84,26.62,dEN ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1693,NGC5422,30.8,1,0.0, ,210.7015,54.8219,19.49,0.0,0.51,0.88, ,4.21,0.69,55.72,23.08,23.86,dEN ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1694,NGC5422,30.8,1,0.0, ,210.7023,54.7372,20.31,0.0,0.35,1.13, ,4.91,0.66,63.63,24.23,25.01,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1695,NGC5422,30.8,1,0.0, ,210.7638,55.2078,19.77,0.0,0.45,0.99, ,3.04,0.88,-88.31,22.64,23.42,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1696,NGC5422,30.8,1,0.0, ,210.7635,54.7867,21.08,0.0,0.48,0.91, ,3.73,0.94,-10.55,24.4,25.18,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1697,NGC5422,30.8,1,30.31,a,210.7666,55.7082,16.36,0.0,0.59,1.79, ,11.33,0.43,84.26,22.09,22.87,dEN ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1698,NGC5422,30.8,1,0.0, ,210.9077,55.6645,21.36,0.0,0.44,0.98, ,4.05,0.81,-31.15,24.85,25.64,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1699,NGC5422,30.8,1,0.0, ,210.9398,55.6648,19.82,0.0,0.45,1.1, ,5.06,0.57,-23.0,23.8,24.58,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1700,NGC5422,30.8,1,0.0, ,210.9403,55.3929,21.47,0.0,0.0,1.62,*,3.15,0.69,-9.33,24.43,25.21,dI  ,NGC5422,NGC5485,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1701,NGC5422,30.8,1,0.0, ,210.969,55.5915,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1702,NGC5485,25.2,4,0.0, ,210.9818,55.0296,21.64,0.0,0.0,0.76,*,3.34,0.61,60.85,24.72,25.5,dE  ,NGC5422,NGC5485,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1703,NGC5422,30.8,1,0.0, ,211.054,55.7265,20.69,0.0,0.39,0.85, ,4.22,0.93,50.4,24.28,25.06,dE  ,NGC5422,,,210.175262,55.164478,1838.0,30.8,-23.69,0.06,1.33,0.0,NGC5422,1875.742183176288
MATLAS-1704,NGC5485,25.2,4,0.0, ,211.1035,55.1039,19.46,1.14,0.65,0.81, ,7.77,0.68,-22.21,24.37,25.16,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1705,NGC5481,25.8,1,0.0, ,211.1208,50.9266,21.57,0.14,0.3,0.74, ,4.3,0.71,27.1,25.2,25.98,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1706,NGC5481,25.8,1,25.28,c,211.135,51.235,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1707,NGC5481,25.8,1,0.0, ,211.2971,50.7018,19.12,0.78,0.0,0.9, ,5.76,0.46,0.5,23.38,24.16,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1708,NGC5485,25.2,4,32.69,b,211.3255,54.8978,20.43,0.33,0.48,0.71, ,7.32,0.75,-56.1,24.86,25.64,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1709,NGC5481,25.8,1,0.0, ,211.3272,50.7322,18.66,0.76,0.54,0.96, ,5.56,0.89,24.84,22.85,23.63,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1710,NGC5485,25.2,4,0.0, ,211.387,54.4603,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1711,NGC5481,25.8,1,0.0, ,211.3908,50.6809,20.7,0.8,0.53,0.69, ,3.9,0.71,-78.38,24.11,24.89,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1712,NGC5485,25.2,4,0.0, ,211.4119,55.1363,20.3,0.73,0.51,0.7, ,3.85,0.67,7.0,23.69,24.47,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1713,NGC5481,25.8,1,0.0, ,211.484,50.7846,22.04,0.45,0.53,0.41, ,3.57,1.0,-38.4,25.27,26.05,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1714,NGC5481,25.8,1,0.0, ,211.4852,50.4324,18.71,0.74,0.0,1.05, ,6.44,0.9,-7.88,23.22,24.0,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1715,NGC5485,25.2,4,27.5,a,211.538,55.2242,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1716,NGC5481,25.8,1,0.0, ,211.5515,50.8984,20.64,0.64,0.4,0.43, ,6.87,0.69,28.89,25.29,26.07,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1717,NGC5481,25.8,1,0.0, ,211.5553,50.8211,21.92,0.91,0.45,0.55, ,3.37,0.78,-36.16,25.02,25.81,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1718,NGC5485,25.2,4,22.02,c,211.559,54.6876,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1719,NGC5485,25.2,4,0.0, ,211.5741,55.2737,18.97,0.76,0.53,0.85, ,5.27,0.56,-29.66,23.04,23.82,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1720,NGC5481,25.8,1,0.0, ,211.5957,51.2501,20.44,0.0,0.0,0.8,*,6.48,0.79,-74.46,24.95,25.74,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1721,NGC5481,25.8,1,0.0, ,211.6154,50.7532,19.88,0.8,0.52,0.82, ,4.39,0.54,-52.95,23.56,24.34,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1722,NGC5481,25.8,1,0.0, ,211.6769,51.038,21.31,0.78,0.43,0.58, ,3.44,0.71,-57.67,24.1,24.88,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1723,NGC5485,25.2,4,0.0, ,211.701,55.4024,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1724,NGC5481,25.8,1,0.0, ,211.7018,50.6492,18.55,0.78,0.54,0.88, ,5.83,0.67,82.82,22.84,23.62,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1725,NGC5485,25.2,4,0.0, ,211.7217,54.7774,21.39,0.46,0.45,0.83, ,3.1,0.91,71.68,23.96,24.74,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1726,NGC5481,25.8,1,30.92,a,211.7623,50.7208,17.39,0.86,0.56,1.22, ,5.45,0.9,47.5,21.53,22.31,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1727,NGC5485,25.2,4,0.0, ,211.777,54.9774,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1728,NGC5481,25.8,1,0.0, ,211.7829,50.6644,19.32,0.71,0.0,0.86, ,6.61,0.84,56.17,23.89,24.67,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1729,NGC5485,25.2,4,0.0, ,211.8134,54.8309,19.81,0.75,0.51,0.76, ,4.39,0.99,51.54,23.48,24.26,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1730,NGC5485,25.2,4,0.0, ,211.8376,55.0641,20.8,0.55,0.27,0.64, ,5.33,0.73,-39.04,24.89,25.67,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1731,NGC5481,25.8,1,0.0, ,211.8529,50.7322,21.03,0.54,0.36,0.79, ,3.18,0.6,-25.25,23.65,24.43,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1732,NGC5485,25.2,4,0.0, ,211.8655,55.2046,21.37,0.66,0.4,0.59, ,3.73,0.71,38.42,24.69,25.48,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1733,NGC5485,25.2,4,0.0, ,211.8658,54.6237,18.92,0.78,0.53,0.81, ,3.25,0.88,77.68,21.94,22.72,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1734,NGC5485,25.2,4,0.0, ,211.869,55.0837,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1735,NGC5481,25.8,1,0.0, ,211.8739,50.8408,17.94,0.79,0.52,0.91, ,9.55,0.64,-8.66,23.3,24.08,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1736,NGC5485,25.2,4,0.0, ,211.888,55.5567,20.28,0.67,0.46,0.65, ,4.19,0.66,-6.48,23.85,24.63,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1737,NGC5481,25.8,1,0.0, ,211.8981,50.5286,21.68,0.64,0.48,0.83, ,3.64,0.82,29.1,24.95,25.73,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1738,NGC5485,25.2,4,0.0, ,211.9,54.8744,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1739,NGC5481,25.8,1,30.42,b,211.902,50.417,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1740,NGC5481,25.8,1,0.0, ,211.9091,50.5051,20.51,0.67,0.5,0.63, ,10.42,0.32,70.07,26.39,27.18,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1741,NGC5485,25.2,4,0.0, ,211.9236,54.5887,19.32,0.75,0.68,0.58, ,5.59,0.75,41.01,23.51,24.3,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1742,NGC5481,25.8,1,0.0, ,211.9335,50.5533,19.82,0.81,0.53,0.95, ,4.55,0.61,-52.03,23.57,24.35,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1743,NGC5481,25.8,1,30.61,c,211.963,50.9021,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1744,NGC5481,25.8,1,0.0, ,211.97,50.3967,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dEN ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1745,NGC5481,25.8,1,0.0, ,211.978,50.5934,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dE  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1746,NGC5485,25.2,4,25.98,a,211.978,54.7036,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1747,NGC5481,25.8,1,25.13,a,211.993,50.8636,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5481,,,211.671722,50.72332,1989.0,25.8,-22.68,0.08,1.35,0.0,NGC5481,1752.1440539967418
MATLAS-1748,NGC5485,25.2,4,0.0, ,212.0389,55.1857,19.62,0.75,0.52,1.27, ,5.25,0.49,-49.84,23.68,24.47,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1749,NGC5485,25.2,4,0.0, ,212.0904,55.4797,20.74,0.8,0.62,0.72, ,3.21,0.88,-41.1,23.74,24.52,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1750,NGC5485,25.2,4,20.55,a,212.111,54.9092,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1751,NGC5485,25.2,4,0.0, ,212.1273,54.8802,18.88,0.76,0.53,0.97, ,5.15,0.93,49.41,22.9,23.68,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1752,NGC5485,25.2,4,0.0, ,212.1405,55.4471,19.59,0.74,0.48,0.72, ,4.82,0.97,88.73,23.47,24.25,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1753,NGC5485,25.2,4,0.0, ,212.1577,54.5375,19.91,0.59,0.32,0.69, ,4.38,0.88,20.17,23.58,24.36,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1754,NGC5485,25.2,4,0.0, ,212.182,55.1673,20.2,0.24,0.4,0.8, ,9.16,0.66,57.39,25.12,25.9,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1755,NGC5485,25.2,4,0.0, ,212.1908,55.287,19.67,0.64,0.44,0.91, ,6.09,0.97,11.59,24.06,24.84,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1756,NGC5485,25.2,4,0.0, ,212.1927,55.0838,20.72,0.56,0.46,0.78, ,3.87,0.87,51.23,24.12,24.9,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1757,NGC5485,25.2,4,28.56,a,212.205,54.8561,16.92,0.78,0.0,1.58, ,6.34,0.81,-24.12,21.39,22.18,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1758,NGC5485,25.2,4,29.49,a,212.2323,55.0221,17.77,0.84,0.56,0.95, ,6.22,0.84,56.44,22.2,22.98,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1759,NGC5500,31.7,1,0.0, ,212.238,48.9504,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5500,,,212.563522,48.546066,1914.0,31.7,-21.93,0.09,1.18,1.0,NGC5500,1875.8310797142074
MATLAS-1760,NGC5485,25.2,4,0.0, ,212.2574,55.4689,21.4,0.92,0.65,0.88, ,2.61,0.9,-70.31,23.59,24.37,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1761,NGC5485,25.2,4,0.0, ,212.2583,54.8627,18.56,0.91,0.57,1.05, ,6.72,0.75,71.96,23.16,23.94,dEN ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1762,NGC5485,25.2,4,0.0, ,212.2622,55.4256,20.96,0.6,0.38,0.67, ,2.81,0.92,1.58,23.67,24.45,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1763,NGC5485,25.2,4,0.0, ,212.287,54.6445,0.0,0.0,0.0,0.0, ,0.0,0.0,0.0,0.0,0.0,dI  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1764,NGC5485,25.2,4,0.0, ,212.3196,55.0348,19.87,0.72,0.51,0.73, ,3.43,0.7,-71.66,23.01,23.79,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
MATLAS-1765,NGC5485,25.2,4,0.0, ,212.3413,55.3041,20.97,0.58,0.42,0.64, ,4.1,0.74,-88.68,24.49,25.28,dE  ,NGC5485,,,211.797134,55.001518,1927.0,25.2,-23.61,0.07,1.45,0.0,NGC5485,1817.2543687764644
