tile,bands,u_n_valid_pixels,u_sum_pixel_values,u_sum_pixel_values_squared,u_min,u_max,u_frac_zeros,u_kurtosis,g_n_valid_pixels,g_sum_pixel_values,g_sum_pixel_values_squared,g_min,g_max,g_frac_zeros,g_kurtosis,r_n_valid_pixels,r_sum_pixel_values,r_sum_pixel_values_squared,r_min,r_max,r_frac_zeros,r_kurtosis,i_n_valid_pixels,i_sum_pixel_values,i_sum_pixel_values_squared,i_min,i_max,i_frac_zeros,i_kurtosis,z_n_valid_pixels,z_sum_pixel_values,z_sum_pixel_values_squared,z_min,z_max,z_frac_zeros,z_kurtosis
"(255, 302)",ugriz,100000000.0,170652356.277991,2435069555486.2646,-8628.62109375,48877.5625,0.00030741,44838.73314235526,100000000.0,10830278.809075108,1962242120.4322464,-24.117446899414062,1660.433349609375,0.0,22804.977764357787,100000000.0,449639599.3671799,2765595298616.2334,-2314.017333984375,13717.1591796875,3.061e-05,2950.448008044584,100000000.0,31154339607.339046,1.1812615092803012e+16,-119700.046875,513020.5,0.0,1254.2703084851767,100000000.0,28138686.93071747,8944901431.64646,-39.717166900634766,3353.889404296875,0.0,17447.469638240167
"(221, 309)",ugriz,100000000.0,162260634.51497015,2388598431144.8677,-227.1261444091797,38361.05859375,2.46e-06,38504.58603263622,100000000.0,8537495.529599506,1303262104.3549883,-57.975711822509766,1779.4927978515625,0.0,39217.97794080994,100000000.0,455281788.1880779,1761354865149.697,-1944.2684326171875,13182.5673828125,1.058e-05,2067.3878844810038,100000000.0,43647281068.81912,1.6596439853202256e+16,-118677.9296875,551034.625,0.0,889.8894252998764,100000000.0,35714200.43623477,13485474921.550838,-21.707258224487305,2731.562255859375,0.0,6083.790402439248
"(213, 305)",ugriz,100000000.0,95939401.02399123,882087585089.6647,-451.41973876953125,36711.890625,1.096e-05,90527.81515849268,100000000.0,4402509.097069021,448440622.1730487,-10.888589859008789,1432.6348876953125,0.0,73238.17896691535,100000000.0,276948515.0831224,809407820074.7642,-1726.44189453125,11738.2578125,9.66e-06,4275.031772219646,100000000.0,22593000762.7987,1.1265634841861222e+16,-151361.765625,736556.5,0.0,2335.2712457933508,100000000.0,11957688.742947698,2120671120.400586,-176.6881561279297,2403.955322265625,0.0,34835.76715759263
"(172, 267)",ugriz,100000000.0,169498258.0336263,1642033409931.3,-1484.728515625,41240.8828125,0.00025504,46208.84608772599,100000000.0,10115067.374524012,1503337038.9677033,-6.393527984619141,1959.0626220703125,0.0,31411.201129906953,100000000.0,407749198.6245721,2111730051269.9062,-1847.609130859375,11045.701171875,1.664e-05,2510.3711997071546,100000000.0,51603685594.825066,3.708362259079075e+16,-233217.421875,1074997.125,0.0,1488.0186043220942,100000000.0,21183948.179605033,4764065680.068473,-13.756611824035645,2336.66015625,0.0,16882.730148081067
"(205, 301)",ugriz,100000000.0,398807551.99607444,1304394016796.8616,-3625.263916015625,38335.41015625,0.41984821,46749.49884125863,100000000.0,4694881.258651728,493318109.1342787,-4.556432723999023,1410.512939453125,0.0,61066.071586309765,100000000.0,252251082.32133347,1190330432420.1655,-2607.51220703125,14093.263671875,6.79e-06,4982.482581602371,100000000.0,32639308311.21166,1.7964705334181228e+16,-140135.890625,756842.4375,0.0,1734.0186950713162,100000000.0,-5684114957.008834,5494914701756.62,-3178.93603515625,2305.968994140625,0.0,30.21563757244082
"(204, 256)",ugriz,100000000.0,219022250.9211237,4113780921039.9253,-8104.81298828125,48202.46875,4.21e-06,30913.487388933594,100000000.0,8873968.79134344,1006288745.4604484,-6.240592002868652,1285.519775390625,0.0,15366.141204612913,100000000.0,438088976.8123726,2190434648182.881,-1588.30859375,10882.7236328125,6.36e-06,2380.44754062765,100000000.0,116756654180.8426,1.4220660345764968e+17,-393132.625,1781389.75,0.0,1091.3923943537807,100000000.0,12991576.364460977,1807332081.263552,-41.81495666503906,2348.64892578125,0.0,34607.63823402081
"(190, 321)",ugriz,100000000.0,264805358.83958858,1186300004125.5315,-1468.1937255859375,38432.125,0.61062192,56186.52461504756,100000000.0,447659691.75371915,98725129928.62111,-240.0079803466797,1604.5186767578125,0.0,66.59068548597139,100000000.0,730821820.3293616,5488645777382.741,-2419.39599609375,14111.0078125,0.0040221,1871.6895541499186,100000000.0,108144827868.06447,7.766198089130038e+16,-259307.828125,1280133.875,0.0,716.441626282514,100000000.0,45685067.81193513,10710411742.716984,-34.164546966552734,2499.446044921875,0.0,5721.111105556193
"(182, 317)",ugriz,100000000.0,142998736.55045134,1934376324117.8433,-3835.505126953125,42800.38671875,1.69e-06,50545.59483553277,100000000.0,9718683.465321787,1772447695.479864,-27.462383270263672,1744.909423828125,0.0,25506.042985661363,100000000.0,293631219.7216725,1360209804227.8694,-1712.8763427734375,13330.07421875,5.79e-06,4071.7856650757353,100000000.0,22559717940.835194,9787389952690582.0,-126317.6640625,624936.625,0.0,2050.650376496361,100000000.0,34590837.77637985,4626207190.277897,-71.34757995605469,2930.31689453125,0.0,15123.843278815146
"(88, 310)",ugriz,100000000.0,349198382.61054707,2716185349511.2407,-6415.42431640625,44787.5078125,0.1159338,29666.461676966243,100000000.0,9536585.12006514,1714326144.338123,-68.15001678466797,1551.5269775390625,0.0,26452.218839287718,100000000.0,532745353.8559647,2463144568221.2334,-2365.686279296875,11061.2041015625,0.00079184,1707.3678928196716,100000000.0,79276517800.26395,5.362811863056697e+16,-218690.5625,1012127.75,0.0,887.82412326059,100000000.0,19871777.1332981,6795343958.38591,-66.92096710205078,2174.450927734375,0.0,8289.720242165358
"(181, 272)",ugriz,100000000.0,451500069.0137596,4830431216290.121,-6341.5830078125,42470.13671875,0.12690191,19841.38891010406,100000000.0,8131576.722369434,1572197478.7520368,-42.8149299621582,1439.2825927734375,0.0,14804.849756407688,100000000.0,1015923762.9633127,3872860116579.1997,-1931.487060546875,12961.201171875,0.00067838,1368.9744842318803,100000000.0,88420772526.74449,1.245597027385774e+17,-426576.59375,1880314.0,0.01434884,1614.040757591039,100000000.0,24507661.415997766,8056321455.740663,-14.334504127502441,2381.19482421875,0.0,8359.405641925729
"(148, 324)",ugriz,100000000.0,176310072.30411115,2629733128891.9565,-3033.267578125,44984.9453125,0.00195141,39864.031949143726,100000000.0,8507176.9088463,1533479798.3461192,-104.90602111816406,1597.095458984375,0.0,39665.21878450311,100000000.0,376235930.8503378,2074531546221.5742,-1798.8944091796875,12856.2236328125,0.00054623,2917.6658360895,100000000.0,43986216401.19624,2.358347617870822e+16,-193206.59375,799178.6875,0.0,1297.1098035236957,100000000.0,25500725.40094633,7806009272.155717,-120.82683563232422,3206.25,0.0,18704.91399769498
"(173, 268)",ugriz,100000000.0,211387272.47912443,3632987748754.4575,-8273.7841796875,49079.8828125,0.00070552,31497.19059135182,100000000.0,-2456063190.795528,1309856027383.4683,-1274.69287109375,1714.296630859375,0.0,40.77997068206825,100000000.0,410386063.6131263,2077938986422.942,-1832.0865478515625,10644.154296875,9.25e-06,2278.211321794977,100000000.0,54514193537.28293,4.024669255143593e+16,-210827.265625,1094421.125,0.0,1386.458414314865,100000000.0,18460910.96267603,3535288572.0455694,-107.28112030029297,2578.15576171875,0.0,22440.128488960356
"(217, 311)",ugriz,100000000.0,154592694.38140693,2091804552584.2415,-4236.2060546875,43692.0234375,0.00022101,43219.167202025776,100000000.0,6568417.349219281,385037348.58064264,-5.0894775390625,575.867431640625,0.0,15830.598335000572,100000000.0,497782134.270455,2969674935963.322,-1965.307373046875,13052.6669921875,0.0003137,2392.5612010288473,100000000.0,33113876265.823914,1.065262728709414e+16,-91181.625,446451.15625,0.0,1000.1504744423252,100000000.0,18772793.409780726,1747723179.4743812,-1.1286615133285522,1499.0367431640625,0.0,11976.599623883185
"(183, 318)",ugriz,100000000.0,303616466.1300557,6300506135448.622,-7603.5498046875,45633.4296875,0.00015234,17895.556811914328,100000000.0,10786577.423195042,1815266670.7693834,-27.401235580444336,1643.9188232421875,0.0,21314.116682347,100000000.0,644163088.3540354,2488104186752.0435,-1556.2286376953125,11164.8544921875,0.00010005,1516.035571899293,100000000.0,39927849262.69091,1.314163314254844e+16,-104593.7421875,459832.8125,0.0,845.0737736671231,100000000.0,22944958.14883019,4875103366.927194,-35.489715576171875,2412.816650390625,0.0,14009.124642790342
"(175, 314)",ugriz,100000000.0,97592150.82726891,1112440060712.9565,-1761.3160400390625,37263.18359375,1.54e-06,81598.71205658076,100000000.0,4963277.885061497,668072523.684683,-24.951549530029297,2045.379150390625,0.0,50364.0620354409,100000000.0,223541810.5625419,1557222978782.632,-2244.1865234375,13319.3388671875,4.823e-05,6306.870859722169,100000000.0,20379532734.18124,8618416862809708.0,-132287.96875,544795.3125,0.0,2131.434847054796,100000000.0,13023429.085609563,2220611174.3966675,-36.93100357055664,1990.6890869140625,0.0,25320.14405474794
"(141, 321)",ugriz,100000000.0,184157211.87228155,3181794566369.6045,-3604.966552734375,41095.5078125,0.00124617,34533.0755091652,100000000.0,7078295.855484343,844976245.8290758,-51.07414627075195,1567.0352783203125,0.0,25059.961015302066,100000000.0,709474387.2877088,3982663516654.947,-2194.138671875,13792.4462890625,1.19e-05,1806.6159369913248,100000000.0,71888446735.79485,4.048453519080569e+16,-164231.90625,870553.8125,0.0,800.1769229854664,100000000.0,23534381.094662488,5843284135.372045,-150.60040283203125,2565.900146484375,0.0,11674.375289778747
"(133, 317)",ugriz,100000000.0,-7849843.850175503,176043535258.78485,-1056.6812744140625,37506.25,0.84604415,494271.5363668629,100000000.0,5633704.800550421,783068978.7470233,-29.572237014770508,1464.9814453125,0.0,39594.71999089346,100000000.0,591935808.8214889,1993044662312.495,-2049.297119140625,12907.6474609375,8.3e-06,1721.0302332943259,100000000.0,42163835020.64482,2.5918218108376308e+16,-162454.578125,878673.5,0.0,1485.3759377971262,100000000.0,-426947335.5627122,115893987399.35574,-497.8536071777344,2291.580322265625,0.0,49.66150407880585
"(199, 262)",ugriz,100000000.0,204464857.66610056,3885233853445.101,-6503.04736328125,57769.89453125,0.00010046,34635.83574897032,100000000.0,7268734.049038338,674173259.3649303,-11.321741104125977,1015.88818359375,1e-08,24045.04443069285,100000000.0,360540393.125591,1723877417586.9033,-1880.6661376953125,10803.23828125,0.0001431,2964.4952685380854,100000000.0,78791898384.72588,6.989513959386727e+16,-260081.375,1248585.75,0.0,1152.2627373283074,100000000.0,13904862.224600967,2352596245.84469,-29.788427352905273,2088.033935546875,0.0,32939.96666480089
"(144, 326)",ugriz,100000000.0,132603584.00429808,1855265052725.2617,-835.2311401367188,40456.7109375,0.0001336,54731.00049710195,100000000.0,8454894.244262528,1496420526.3684514,-21.00750160217285,1482.392578125,0.0,22128.870576326957,100000000.0,65829887.22602415,1533977219048.194,-2318.698974609375,13737.2177734375,0.46980402,6563.758071622396,100000000.0,28667875168.76643,1.2664229931664442e+16,-111898.015625,616288.0,0.0,1601.1390995305155,100000000.0,25855719.52558498,8330770378.474526,-25.32423210144043,3457.865234375,0.0,16523.79776887169
"(191, 258)",ugriz,100000000.0,138230219.29990366,1677496714049.3162,-2536.67529296875,41877.765625,0.00011315,59872.730034913766,100000000.0,9432925.9804171,1221257131.0312302,-17.92322540283203,1227.2633056640625,0.0,20527.494684042038,100000000.0,428793472.10735613,2121776919791.726,-1850.533447265625,13928.9296875,3.67e-06,2624.7807563889114,100000000.0,99577238238.70094,1.5635230887181357e+17,-464837.78125,2282137.75,0.0,1652.7361919867828,100000000.0,19741748.351599794,4355378786.140052,-14.300551414489746,2291.999755859375,0.0,18736.771486200087
"(209, 312)",ugriz,100000000.0,911748449.5946,10531261038298.316,-1630.380859375,41229.0546875,0.00017724,3242.816484465569,100000000.0,10819318.98245404,1734586542.7400723,-89.442138671875,1921.1053466796875,0.0,31069.049349497865,100000000.0,1239887448.3903959,2741435686724.8564,-1788.9725341796875,11533.0595703125,2.27e-06,1144.0061250853907,100000000.0,26900173964.103203,9797918799375348.0,-101687.9375,523880.375,0.0,1404.522602622815,100000000.0,21439543.276309248,5208016738.887076,-34.38064956665039,2821.412841796875,0.0,22623.84442893523
"(168, 274)",ugriz,100000000.0,243739583.8123282,4809290146025.2705,-5254.38525390625,51032.0390625,6.86e-06,21937.121932841823,100000000.0,9307927.40390481,1070056418.0463209,-9.3334379196167,1263.447021484375,0.0,15078.241692615733,100000000.0,544815905.3719678,2926513090802.989,-2230.23876953125,13318.9619140625,4.86e-06,2163.4958614648554,100000000.0,106002880497.42543,8.8737075582373e+16,-289519.78125,1323685.375,0.0,869.1029827659241,100000000.0,25728787.949302036,7122555145.319705,-90.17100524902344,2513.412109375,0.0,9907.043909210108
"(201, 308)",ugriz,100000000.0,136052140.1697765,1947484039691.567,-316.29742431640625,38539.90234375,5.07e-06,49368.989267405945,100000000.0,7580172.610575799,912555979.5736349,-11.309456825256348,1082.83349609375,0.0,18085.556051835054,100000000.0,284508954.1028488,1254826751996.898,-1517.5994873046875,11144.634765625,2.061e-05,3152.534840723248,100000000.0,34686445122.87605,1.7095586751751184e+16,-159888.109375,681981.0,0.0,1452.8389434769942,100000000.0,18708552.40021,3859030128.486027,-33.609100341796875,2687.4765625,0.0,20289.84732385614
"(160, 270)",ugriz,100000000.0,187461369.1387229,2492239032189.491,-310.3891906738281,39042.7265625,6.5e-07,33894.70542146044,100000000.0,10118867.812397495,1156831412.931545,-34.49315643310547,1139.791015625,0.0,16938.465410297453,100000000.0,504553867.051715,2913235815631.771,-2419.321044921875,14614.6650390625,4.981e-05,2780.294301870795,100000000.0,118602922880.05849,1.3321044146228518e+17,-305902.9375,1696124.625,0.0,1021.4233339020795,100000000.0,32068345.132204555,8912806379.225576,-11.419411659240723,2138.975341796875,0.0,9095.579252953316
"(200, 263)",ugriz,100000000.0,117999585.98956707,1341314897091.3235,-1376.3848876953125,40655.9140625,0.00064072,63951.57311542318,100000000.0,5151365.622653874,491436804.8614891,-45.88434982299805,1225.5833740234375,0.0,49120.09539610804,100000000.0,249425881.62085608,1190256749769.7043,-2266.1279296875,12380.861328125,3.629e-05,5546.690996490381,100000000.0,26728069845.359436,1.92437985320016e+16,-176943.078125,1044773.8125,0.0,2784.1931956107624,100000000.0,12388927.831674144,1857828529.952853,-25.89557647705078,2308.73095703125,0.0,45602.21279896748
"(192, 259)",ugriz,100000000.0,163198963.10541815,2924707710433.175,-7784.33056640625,47308.609375,1.226e-05,44982.42505894841,100000000.0,6391656849.248342,3883743959635.6294,-81.8325424194336,1987.3262939453125,0.0,20.503105024915822,100000000.0,385463427.88599706,2183647046049.2876,-2180.1630859375,11989.6533203125,5.072e-05,2984.7903660802235,100000000.0,99392155358.56071,1.2665370017373862e+17,-443148.5,1869061.875,0.0,1333.2156007018634,100000000.0,16556337.018835802,3491430818.117031,-95.56732940673828,2577.710693359375,0.0,27338.91472435786
"(137, 323)",ugriz,100000000.0,273363079.02213436,2749727047900.3955,-5986.9599609375,46479.81640625,0.00203074,40275.415630152886,100000000.0,4853798.364435291,490052114.33762866,-22.771202087402344,1302.4615478515625,0.0,41491.69391446117,100000000.0,78616378.23739485,1812801869865.292,-1855.1417236328125,13003.9599609375,0.04886066,2434.493922578738,100000000.0,30497903406.842606,1.364800687263368e+16,-129393.3671875,692804.25,0.0,1522.9114694151076,100000000.0,14608348.884568183,3292421478.192418,-33.49868392944336,2575.343505859375,0.0,25717.807888672738
"(184, 255)",ugriz,100000000.0,214429104.41884297,3349466497847.278,-3471.931396484375,42978.37890625,4.181e-05,34891.37677804357,100000000.0,13013105.945845013,1515873757.0945146,-13.34317684173584,1141.78271484375,0.0,12156.60680490276,100000000.0,609341852.6131911,2412889865108.936,-1535.9652099609375,8915.1494140625,5.93e-06,1469.7880748555547,100000000.0,122136035214.24081,1.4673125406286147e+17,-451226.25,2022227.25,0.0,1075.013335376203,100000000.0,-141622199525.81122,2943461508311411.5,-58329.12890625,5435.33837890625,0.0,32.02745607563687
"(169, 275)",ugriz,100000000.0,198421294.96676877,3189367848260.3975,-2911.94091796875,43473.59375,1.126e-05,27813.557251880895,100000000.0,8687991.462616868,1195276117.2703154,-40.24419021606445,1225.788330078125,0.0,16280.703470412243,100000000.0,621307367.8101201,3275277707359.9116,-2059.908447265625,13018.416015625,0.00021886,1684.3855697620947,100000000.0,120394178568.12279,9.55332051043219e+16,-217645.5,1052320.5,0.0,663.2239936867256,100000000.0,24237832.452898163,4924232943.565556,-58.31108093261719,2567.30029296875,0.0,10931.214790743195
"(161, 271)",ugriz,100000000.0,172255414.09167793,2097064191253.4297,-6926.529296875,38305.81640625,4.125e-05,34471.95180645628,100000000.0,11287834.38878067,1252807625.565188,-89.50995635986328,1244.865966796875,0.0,13317.100539550524,100000000.0,506229228.39937556,1920556589989.81,-1797.2308349609375,12421.9072265625,4.77e-06,1762.134414756568,100000000.0,73178573417.53185,6.091767419065358e+16,-217715.171875,1135219.125,0.0,1161.5911393752235,100000000.0,29731492.476095863,6487114025.157574,-21.220170974731445,2323.446533203125,0.0,8887.88525673827
"(205, 314)",ugriz,100000000.0,877799830.9024017,3507162378580.3286,-5629.65869140625,50356.44921875,0.08729076,23392.054614313878,100000000.0,8436651.158610601,980873073.0321275,-5.051750183105469,1576.76220703125,0.0,20378.27780247937,100000000.0,486891259.22392195,3287463125813.205,-2403.30126953125,12844.1171875,0.0016082,2673.6327294366333,100000000.0,34400353358.568794,1.2291400327080804e+16,-92392.515625,539075.875,0.0,1075.823856710634,100000000.0,17919247.229736716,2840748725.693968,-10.448288917541504,2326.87744140625,0.0,20609.63687688218
